DD-MM-YYYY,value
01-06-1906,0.0161000000
01-07-1906,0.0109000000
01-08-1906,0.0528000000
01-09-1906,0.0223000000
01-10-1906,-0.0247000000
01-11-1906,-0.0117000000
01-12-1906,-0.0165000000
01-01-1907,-0.0148000000
01-02-1907,-0.0485000000
01-03-1907,-0.0850000000
01-04-1907,0.0089000000
01-05-1907,-0.0507000000
01-06-1907,-0.0379000000
01-07-1907,0.0427000000
01-08-1907,-0.0707000000
01-09-1907,-0.0060000000
01-10-1907,-0.1132000000
01-11-1907,-0.0133000000
01-12-1907,0.0795000000
01-01-1908,0.0592000000
01-02-1908,-0.0209000000
01-03-1908,0.0458000000
01-04-1908,0.0469000000
01-05-1908,0.0640000000
01-06-1908,0.0000000000
01-07-1908,0.0295000000
01-08-1908,0.0469000000
01-09-1908,-0.0071000000
01-10-1908,0.0053000000
01-11-1908,0.0602000000
01-12-1908,0.0155000000
01-01-1909,0.0177000000
01-02-1909,-0.0353000000
01-03-1909,0.0174000000
01-04-1909,0.0270000000
01-05-1909,0.0263000000
01-06-1909,0.0109000000
01-07-1909,0.0178000000
01-08-1909,0.0173000000
01-09-1909,-0.0055000000
01-10-1909,-0.0122000000
01-11-1909,-0.0111000000
01-12-1909,0.0056000000
01-01-1910,-0.0085000000
01-02-1910,-0.0322000000
01-03-1910,0.0090000000
01-04-1910,-0.0297000000
01-05-1910,0.0060000000
01-06-1910,-0.0351000000
01-07-1910,-0.0465000000
01-08-1910,0.0386000000
01-09-1910,0.0209000000
01-10-1910,0.0821000000
01-11-1910,0.0237000000
01-12-1910,-0.0239000000
01-01-1911,0.0286000000
01-02-1911,0.0541000000
01-03-1911,-0.0181000000
01-04-1911,0.0324000000
01-05-1911,0.0256000000
01-06-1911,0.0240000000
01-07-1911,-0.0110000000
01-08-1911,-0.0737000000
01-09-1911,-0.0602000000
01-10-1911,0.0101000000
01-11-1911,0.0553000000
01-12-1911,0.0192000000
01-01-1912,-0.0053000000
01-02-1912,-0.0150000000
01-03-1912,0.0121000000
01-04-1912,0.0048000000
01-05-1912,0.0009000000
01-06-1912,0.0160000000
01-07-1912,0.0050000000
01-08-1912,0.0168000000
01-09-1912,-0.0009000000
01-10-1912,0.0018000000
01-11-1912,-0.0073000000
01-12-1912,-0.0226000000
01-01-1913,-0.0142000000
01-02-1913,-0.0315000000
01-03-1913,-0.0148000000
01-04-1913,0.0031000000
01-05-1913,-0.0129000000
01-06-1913,-0.0556000000
01-07-1913,0.0080000000
01-08-1913,0.0314000000
01-09-1913,0.0038000000
01-10-1913,-0.0274000000
01-11-1913,-0.0305000000
01-12-1913,0.0133000000
01-01-1914,0.0455000000
01-02-1914,0.0277000000
01-03-1914,-0.0147000000
01-04-1914,-0.0098000000
01-05-1914,0.0003000000
