DD-MM-YYYY,value
01-09-1923,683.86
01-10-1923,684.18
01-11-1923,688.32
01-12-1923,691.92
01-01-1924,697.19
01-02-1924,700.81
01-03-1924,703.31
01-04-1924,708.67
01-05-1924,715.77
01-06-1924,728.19
01-07-1924,732.98
01-08-1924,737.17
01-09-1924,738.97
01-10-1924,744.40
01-11-1924,744.99
01-12-1924,743.78
01-01-1925,746.24
01-02-1925,749.31
01-03-1925,751.16
01-04-1925,755.48
01-05-1925,761.65
01-06-1925,769.08
01-07-1925,771.51
01-08-1925,770.18
01-09-1925,772.66
01-10-1925,777.02
01-11-1925,781.40
01-12-1925,783.23
01-01-1926,787.62
01-02-1926,793.99
01-03-1926,796.45
01-04-1926,799.57
01-05-1926,804.01
01-06-1926,806.46
01-07-1926,808.27
01-08-1926,809.42
01-09-1926,811.91
01-10-1926,815.75
01-11-1926,822.29
01-12-1926,828.85
01-01-1927,834.73
01-02-1927,839.26
01-03-1927,849.41
01-04-1927,853.21
01-05-1927,858.45
01-06-1927,858.67
01-07-1927,859.63
01-08-1927,864.91
01-09-1927,868.74
01-10-1927,871.86
01-11-1927,878.62
01-12-1927,885.40
01-01-1928,887.00
01-02-1928,888.61
01-03-1928,892.46
01-04-1928,892.58
01-05-1928,891.99
01-06-1928,890.68
01-07-1928,883.53
01-08-1928,881.65
01-09-1928,885.67
01-10-1928,887.49
01-11-1928,896.73
01-12-1928,894.04
01-01-1929,891.42
01-02-1929,886.66
01-03-1929,880.55
01-04-1929,890.63
01-05-1929,893.33
01-06-1929,892.34
01-07-1929,898.80
01-08-1929,896.32
01-09-1929,899.83
01-10-1929,909.36
01-11-1929,931.98
01-12-1929,933.80
01-01-1930,930.99
01-02-1930,935.20
01-03-1930,947.26
01-04-1930,943.56
01-05-1930,950.94
01-06-1930,958.34
01-07-1930,960.93
01-08-1930,962.73
01-09-1930,966.96
01-10-1930,971.99
01-11-1930,976.22
01-12-1930,976.37
01-01-1931,980.62
01-02-1931,975.09
01-03-1931,980.21
01-04-1931,983.70
01-05-1931,994.62
01-06-1931,999.74
01-07-1931,1000.67
01-08-1931,1000.80
01-09-1931,997.62
01-10-1931,969.26
01-11-1931,972.19
01-12-1931,951.26
01-01-1932,928.82
01-02-1932,943.68
01-03-1932,961.84
01-04-1932,984.30
01-05-1932,980.81
01-06-1932,983.88
01-07-1932,1001.77
01-08-1932,1015.65
01-09-1932,1021.11
01-10-1932,1023.17
01-11-1932,1024.39
01-12-1932,1035.91
01-01-1933,1050.09
01-02-1933,1045.05
01-03-1933,1038.40
01-04-1933,1041.36
01-05-1933,1054.80
01-06-1933,1065.65
01-07-1933,1069.39
01-08-1933,1071.35
01-09-1933,1076.00
01-10-1933,1076.17
01-11-1933,1057.75
01-12-1933,1054.66
01-01-1934,1062.15
01-02-1934,1083.08
01-03-1934,1097.86
01-04-1934,1106.26
01-05-1934,1115.61
01-06-1934,1123.10
01-07-1934,1128.70
01-08-1934,1121.12
01-09-1934,1107.23
01-10-1934,1126.99
01-11-1934,1129.86
01-12-1934,1138.42
01-01-1935,1156.63
01-02-1935,1165.30
01-03-1935,1167.99
01-04-1935,1174.68
01-05-1935,1178.36
01-06-1935,1182.04
01-07-1935,1186.73
01-08-1935,1174.28
01-09-1935,1174.05
01-10-1935,1180.88
01-11-1935,1182.65
01-12-1935,1187.48
01-01-1936,1192.30
01-02-1936,1201.21
01-03-1936,1209.10
01-04-1936,1213.88
01-05-1936,1218.66
01-06-1936,1219.27
01-07-1936,1223.02
01-08-1936,1233.08
01-09-1936,1232.58
01-10-1936,1234.22
01-11-1936,1249.68
01-12-1936,1251.22
01-01-1937,1259.22
01-02-1937,1262.92
01-03-1937,1237.18
01-04-1937,1232.46
01-05-1937,1239.63
01-06-1937,1240.31
01-07-1937,1252.94
01-08-1937,1245.95
01-09-1937,1251.00
01-10-1937,1253.87
01-11-1937,1263.31
01-12-1937,1267.25
01-01-1938,1272.29
01-02-1938,1279.55
01-03-1938,1280.12
01-04-1938,1293.03
01-05-1938,1300.30
01-06-1938,1300.75
01-07-1938,1304.63
01-08-1938,1309.65
01-09-1938,1303.26
01-10-1938,1318.64
01-11-1938,1316.76
01-12-1938,1322.97
01-01-1939,1325.70
01-02-1939,1334.25
01-03-1939,1347.49
01-04-1939,1358.40
01-05-1939,1377.74
01-06-1939,1376.57
01-07-1939,1381.46
01-08-1939,1368.28
01-09-1939,1315.84
01-10-1939,1345.51
01-11-1939,1361.33
01-12-1939,1376.01
01-01-1940,1377.44
01-02-1940,1378.89
01-03-1940,1393.68
01-04-1940,1388.96
01-05-1940,1368.71
01-06-1940,1389.60
01-07-1940,1400.83
01-08-1940,1405.91
01-09-1940,1418.41
01-10-1940,1428.44
01-11-1940,1451.14
01-12-1940,1459.86
01-01-1941,1462.15
01-02-1941,1453.06
01-03-1941,1474.07
01-04-1941,1487.24
01-05-1941,1488.42
01-06-1941,1504.32
01-07-1941,1523.02
01-08-1941,1515.78
01-09-1941,1516.80
01-10-1941,1526.00
01-11-1941,1522.88
01-12-1941,1499.57
01-01-1942,1503.50
01-02-1942,1496.70
01-03-1942,1510.10
01-04-1942,1504.60
01-05-1942,1511.29
01-06-1942,1512.56
01-07-1942,1511.14
01-08-1942,1513.81
01-09-1942,1515.13
01-10-1942,1519.17
01-11-1942,1519.14
01-12-1942,1525.93
01-01-1943,1534.09
01-02-1943,1535.36
01-03-1943,1535.28
01-04-1943,1540.71
01-05-1943,1550.29
01-06-1943,1554.30
01-07-1943,1554.14
01-08-1943,1554.00
01-09-1943,1556.67
01-10-1943,1556.56
01-11-1943,1555.09
01-12-1943,1556.43
01-01-1944,1559.18
01-02-1944,1567.52
01-03-1944,1570.24
01-04-1944,1571.56
01-05-1944,1574.29
01-06-1944,1575.63
01-07-1944,1578.39
01-08-1944,1585.39
01-09-1944,1586.71
01-10-1944,1588.04
01-11-1944,1590.80
01-12-1944,1592.15
01-01-1945,1615.02
01-02-1945,1626.36
01-03-1945,1636.25
01-04-1945,1656.48
01-05-1945,1658.87
01-06-1945,1668.73
01-07-1945,1666.57
01-08-1945,1671.94
01-09-1945,1678.81
01-10-1945,1690.21
01-11-1945,1700.08
01-12-1945,1684.04
01-01-1946,1695.48
01-02-1946,1700.81
01-03-1946,1706.13
01-04-1946,1685.52
01-05-1946,1686.42
01-06-1946,1693.40
01-07-1946,1689.73
01-08-1946,1683.11
01-09-1946,1678.10
01-10-1946,1683.70
01-11-1946,1674.23
01-12-1946,1690.46
01-01-1947,1699.11
01-02-1947,1704.68
01-03-1947,1707.18
01-04-1947,1706.62
01-05-1947,1710.68
01-06-1947,1707.08
01-07-1947,1711.19
01-08-1947,1718.37
01-09-1947,1713.21
01-10-1947,1700.52
01-11-1947,1688.07
01-12-1947,1666.93
01-01-1948,1669.95
01-02-1948,1675.98
01-03-1948,1680.49
01-04-1948,1685.01
01-05-1948,1701.63
01-06-1948,1689.39
01-07-1948,1689.40
01-08-1948,1689.43
01-09-1948,1697.05
01-10-1948,1694.05
01-11-1948,1704.75
01-12-1948,1712.38
01-01-1949,1723.08
01-02-1949,1727.60
01-03-1949,1736.76
01-04-1949,1741.24
01-05-1949,1745.71
01-06-1949,1761.18
01-07-1949,1768.74
01-08-1949,1782.66
01-09-1949,1780.58
01-10-1949,1783.32
01-11-1949,1786.07
01-12-1949,1796.85
01-01-1950,1783.51
01-02-1950,1783.14
01-03-1950,1782.80
01-04-1950,1777.71
01-05-1950,1779.07
01-06-1950,1772.51
01-07-1950,1775.55
01-08-1950,1778.60
01-09-1950,1775.30
01-10-1950,1768.90
01-11-1950,1767.35
01-12-1950,1772.15
01-01-1951,1783.31
01-02-1951,1776.94
01-03-1951,1756.54
01-04-1951,1744.36
01-05-1951,1733.97
01-06-1951,1736.09
01-07-1951,1755.30
01-08-1951,1776.18
01-09-1951,1757.59
01-10-1951,1756.51
01-11-1951,1753.93
01-12-1951,1762.33
01-01-1952,1766.02
01-02-1952,1761.92
01-03-1952,1765.60
01-04-1952,1786.33
01-05-1952,1796.15
01-06-1952,1793.39
01-07-1952,1787.58
01-08-1952,1777.24
01-09-1952,1764.02
01-10-1952,1789.60
01-11-1952,1794.91
01-12-1952,1795.52
01-01-1953,1782.13
01-02-1953,1775.19
01-03-1953,1769.93
01-04-1953,1763.25
01-05-1953,1734.01
01-06-1953,1729.41
01-07-1953,1761.14
01-08-1953,1762.39
01-09-1953,1779.02
01-10-1953,1816.11
01-11-1953,1816.98
01-12-1953,1835.35
01-01-1954,1857.03
01-02-1954,1862.49
01-03-1954,1882.68
01-04-1954,1899.62
01-05-1954,1889.99
01-06-1954,1892.08
01-07-1954,1909.12
01-08-1954,1902.78
01-09-1954,1903.20
01-10-1954,1898.67
01-11-1954,1894.24
01-12-1954,1893.19
01-01-1955,1880.70
01-02-1955,1878.24
01-03-1955,1879.12
01-04-1955,1870.24
01-05-1955,1872.90
01-06-1955,1873.95
01-07-1955,1858.82
01-08-1955,1852.04
01-09-1955,1856.62
01-10-1955,1875.80
01-11-1955,1878.67
01-12-1955,1871.80
01-01-1956,1876.42
01-02-1956,1890.59
01-03-1956,1875.80
01-04-1956,1845.62
01-05-1956,1867.87
01-06-1956,1883.82
01-07-1956,1870.96
01-08-1956,1841.15
01-09-1956,1838.47
01-10-1956,1849.89
01-11-1956,1831.66
01-12-1956,1821.55
01-01-1957,1827.00
01-02-1957,1850.62
01-03-1957,1845.01
01-04-1957,1839.53
01-05-1957,1826.61
01-06-1957,1802.03
01-07-1957,1788.45
01-08-1957,1794.31
01-09-1957,1801.67
01-10-1957,1800.12
01-11-1957,1843.73
01-12-1957,1929.39
01-01-1958,1953.99
01-02-1958,1965.57
01-03-1958,1982.12
01-04-1958,2003.72
01-05-1958,2001.82
01-06-1958,1998.33
01-07-1958,1965.21
01-08-1958,1915.56
01-09-1958,1886.55
01-10-1958,1886.22
01-11-1958,1901.60
01-12-1958,1888.71
01-01-1959,1894.79
01-02-1959,1910.39
01-03-1959,1912.04
01-04-1959,1898.34
01-05-1959,1875.89
01-06-1959,1878.08
01-07-1959,1875.79
01-08-1959,1878.13
01-09-1959,1847.62
01-10-1959,1877.28
01-11-1959,1884.36
01-12-1959,1867.36
01-01-1960,1870.16
01-02-1960,1912.47
01-03-1960,1957.06
01-04-1960,1959.25
01-05-1960,1955.19
01-06-1960,1994.17
01-07-1960,2041.95
01-08-1960,2065.27
01-09-1960,2071.81
01-10-1960,2063.25
01-11-1960,2063.24
01-12-1960,2085.16
01-01-1961,2091.83
01-02-1961,2108.77
01-03-1961,2122.29
01-04-1961,2122.00
01-05-1961,2140.83
01-06-1961,2118.01
01-07-1961,2117.98
01-08-1961,2104.36
01-09-1961,2121.72
01-10-1961,2139.13
01-11-1961,2142.64
01-12-1961,2128.90
01-01-1962,2129.21
01-02-1962,2153.83
01-03-1962,2185.66
01-04-1962,2192.69
01-05-1962,2192.62
01-06-1962,2182.00
01-07-1962,2182.20
01-08-1962,2203.77
01-09-1962,2214.63
01-10-1962,2225.50
01-11-1962,2232.77
01-12-1962,2252.81
01-01-1963,2256.38
01-02-1963,2250.85
01-03-1963,2256.41
01-04-1963,2263.84
01-05-1963,2269.45
01-06-1963,2269.58
01-07-1963,2277.15
01-08-1963,2281.04
01-09-1963,2279.45
01-10-1963,2272.45
01-11-1963,2293.24
01-12-1963,2289.91
01-01-1964,2295.95
01-02-1964,2298.32
01-03-1964,2297.04
01-04-1964,2307.00
01-05-1964,2320.72
01-06-1964,2336.35
01-07-1964,2336.88
01-08-1964,2341.25
01-09-1964,2355.16
01-10-1964,2367.19
01-11-1964,2367.74
01-12-1964,2374.11
01-01-1965,2386.28
01-02-1965,2388.83
01-03-1965,2401.10
01-04-1965,2407.56
01-05-1965,2412.11
01-06-1965,2426.48
01-07-1965,2431.05
01-08-1965,2429.78
01-09-1965,2422.76
01-10-1965,2419.83
01-11-1965,2415.10
01-12-1965,2391.27
01-01-1966,2400.54
01-02-1966,2349.22
01-03-1966,2416.25
01-04-1966,2410.75
01-05-1966,2418.50
01-06-1966,2396.49
01-07-1966,2391.62
01-08-1966,2345.14
01-09-1966,2418.00
01-10-1966,2437.49
01-11-1966,2419.46
01-12-1966,2521.60
01-01-1967,2555.05
01-02-1967,2525.17
01-03-1967,2578.76
01-04-1967,2532.81
01-05-1967,2537.01
01-06-1967,2467.92
01-07-1967,2490.12
01-08-1967,2479.77
01-09-1967,2483.03
01-10-1967,2431.84
01-11-1967,2424.72
01-12-1967,2443.75
01-01-1968,2584.01
01-02-1968,2592.04
01-03-1968,2565.23
01-04-1968,2581.41
01-05-1968,2570.54
01-06-1968,2626.06
01-07-1968,2688.53
01-08-1968,2694.50
01-09-1968,2692.43
01-10-1968,2680.44
01-11-1968,2658.83
01-12-1968,2596.88
01-01-1969,2604.39
01-02-1969,2604.43
01-03-1969,2610.37
01-04-1969,2643.36
01-05-1969,2588.05
01-06-1969,2570.24
01-07-1969,2597.83
01-08-1969,2580.23
01-09-1969,2470.96
01-10-1969,2590.45
01-11-1969,2540.55
01-12-1969,2450.53
01-01-1970,2489.52
01-02-1970,2663.21
01-03-1970,2643.92
01-04-1970,2522.28
01-05-1970,2515.39
01-06-1970,2581.14
01-07-1970,2653.97
01-08-1970,2649.34
01-09-1970,2704.37
01-10-1970,2712.99
01-11-1970,2900.55
01-12-1970,2914.11
01-01-1971,3019.11
01-02-1971,3023.32
01-03-1971,3178.67
01-04-1971,3066.27
01-05-1971,3014.82
01-06-1971,2961.03
01-07-1971,2945.35
01-08-1971,3087.66
01-09-1971,3168.24
01-10-1971,3214.71
01-11-1971,3216.19
01-12-1971,3241.62
01-01-1972,3209.95
01-02-1972,3238.11
01-03-1972,3235.35
