year,month,spx_tr_real,y10_bm_real,cpi,spx_tr_cum,y10_bm_cum,cape_shiller
1932,11,-0.0461000000,0.0088000000,13.200,3087.27,1024.39,7.8620
1932,12,0.0652000000,0.0190000000,13.100,3263.78,1035.91,8.3409
1933,1,0.0278000000,0.0294000000,12.900,3303.17,1050.09,8.5428
1933,2,-0.1681000000,0.0109000000,12.700,2705.45,1045.05,7.0809
1933,3,0.0468000000,0.0015000000,12.600,2809.83,1038.40,7.3865
1933,4,0.4289000000,0.0029000000,12.600,4015.06,1041.36,10.6833
1933,5,0.1646000000,0.0129000000,12.600,4675.87,1054.80,12.2356
1933,6,0.1260000000,0.0023000000,12.700,5306.89,1065.65,13.7663
1933,7,-0.1144000000,-0.0271000000,13.100,4847.61,1069.39,12.1861
1933,8,0.1097000000,-0.0058000000,13.200,5420.38,1071.35,13.5182
1933,9,-0.1112000000,0.0043000000,13.200,4817.56,1076.00,12.0145
1933,10,-0.0871000000,0.0002000000,13.200,4398.06,1076.17,10.9672
1933,11,0.1072000000,-0.0171000000,13.200,4869.51,1057.75,12.1736
1933,12,0.0248000000,-0.0029000000,13.200,4990.15,1054.66,12.4583
1934,1,0.1092000000,0.0071000000,13.200,5535.25,1062.15,13.8053
1934,2,-0.0418000000,0.0120000000,13.300,5344.20,1083.08,13.2327
1934,3,0.0029000000,0.0136000000,13.300,5359.56,1097.86,13.2739
1934,4,-0.0242000000,0.0077000000,13.300,5229.90,1106.26,12.9564
1934,5,-0.0790000000,0.0084000000,13.300,4816.96,1115.61,11.9327
1934,6,0.0165000000,-0.0008000000,13.400,4933.08,1123.10,12.1284
1934,7,-0.1127000000,0.0050000000,13.400,4377.19,1128.70,10.7591
1934,8,0.0573000000,-0.0067000000,13.400,4628.09,1121.12,11.3692
1934,9,-0.0153000000,-0.0269000000,13.600,4625.08,1107.23,10.8469
1934,10,-0.0227000000,0.0254000000,13.500,4487.00,1126.99,10.9265
1934,11,0.0881000000,0.0025000000,13.500,4882.45,1129.86,11.8801
1934,12,0.0056000000,0.0151000000,13.400,4873.35,1138.42,11.9362
1935,1,-0.0519000000,0.0011000000,13.600,4689.24,1156.63,11.3045
1935,2,-0.0437000000,0.0001000000,13.700,4517.25,1165.30,10.7921
1935,3,-0.0281000000,0.0023000000,13.700,4390.20,1167.99,10.5578
1935,4,0.0926000000,-0.0016000000,13.800,4831.88,1174.68,11.4016
1935,5,0.0359000000,0.0031000000,13.800,5005.59,1178.36,11.7820
1935,6,0.0786000000,0.0104000000,13.700,5359.68,1182.04,12.7378
1935,7,0.0870000000,0.0040000000,13.700,5825.84,1186.73,13.7390
1935,8,0.0249000000,-0.0105000000,13.700,5970.92,1174.28,14.0460
1935,9,0.0266000000,-0.0002000000,13.700,6129.76,1174.05,14.3902
1935,10,0.0795000000,0.0058000000,13.700,6616.87,1180.88,15.5085
1935,11,0.0340000000,-0.0058000000,13.800,6891.64,1182.65,16.0147
1935,12,0.0410000000,0.0041000000,13.800,7173.97,1187.48,16.6528
1936,1,0.0687000000,0.0041000000,13.800,7666.84,1192.30,17.7827
1936,2,0.0196000000,0.0075000000,13.800,7817.30,1201.21,18.1160
1936,3,0.0354000000,0.0139000000,13.700,8035.76,1209.10,18.7413
1936,4,-0.0746000000,0.0040000000,13.700,7436.53,1213.88,17.3172
1936,5,0.0491000000,0.0039000000,13.700,7801.51,1218.66,18.1192
1936,6,0.0263000000,-0.0068000000,13.800,8065.26,1219.27,18.5762
1936,7,0.0645000000,-0.0041000000,13.900,8647.46,1223.02,19.7293
1936,8,0.0039000000,0.0010000000,14.000,8743.85,1233.08,19.7620
1936,9,0.0048000000,-0.0004000000,14.000,8785.44,1232.58,19.8096
1936,10,0.0793000000,0.0013000000,14.000,9481.89,1234.22,21.3175
1936,11,0.0071000000,0.0125000000,14.000,9549.66,1249.68,21.4002
1936,12,-0.0024000000,0.0012000000,14.000,9527.10,1251.22,21.2728
1937,1,0.0344000000,-0.0007000000,14.100,9924.99,1259.22,21.9802
1937,2,0.0183000000,0.0029000000,14.100,10107.03,1262.92,22.2143
1937,3,-0.0133000000,-0.0273000000,14.200,10043.52,1237.18,21.8374
1937,4,-0.0855000000,-0.0108000000,14.300,9249.92,1232.46,19.8627
1937,5,-0.0134000000,-0.0012000000,14.400,9190.07,1239.63,19.1384
1937,6,-0.0484000000,0.0006000000,14.400,8745.56,1240.31,18.4281
1937,7,0.0987000000,0.0032000000,14.500,9675.81,1252.94,20.1297
1937,8,-0.0511000000,-0.0056000000,14.500,9181.22,1245.95,18.9850
1937,9,-0.1440000000,-0.0028000000,14.600,7913.58,1251.00,16.1394
1937,10,-0.0967000000,0.0023000000,14.600,7148.29,1253.87,14.1255
1937,11,-0.0902000000,0.0145000000,14.500,6458.85,1263.31,13.0504
1937,12,-0.0384000000,0.0101000000,14.400,6168.06,1267.25,12.4438
1938,1,0.0349000000,0.0181000000,14.200,6294.54,1272.29,12.7740
1938,2,0.0749000000,0.0128000000,14.100,6718.36,1279.55,13.6326
1938,3,-0.2451000000,0.0004000000,14.100,5071.71,1280.12,10.2059
1938,4,0.1399000000,0.0030000000,14.200,5822.24,1293.03,11.5603
1938,5,-0.0310000000,0.0128000000,14.100,5602.17,1300.30,11.1385
1938,6,0.2539000000,0.0003000000,14.100,7024.76,1300.75,13.9159
1938,7,0.0766000000,0.0030000000,14.100,7563.17,1304.63,14.7877
1938,8,-0.0230000000,0.0038000000,14.100,7389.21,1309.65,14.5923
1938,9,0.0202000000,-0.0049000000,14.100,7538.73,1303.26,14.8801
1938,10,0.0863000000,0.0190000000,14.000,8131.05,1318.64,16.1856
1938,11,-0.0293000000,-0.0014000000,14.000,7892.79,1316.76,15.7332
1938,12,0.0409000000,0.0047000000,14.000,8215.80,1322.97,16.4041
1939,1,-0.0654000000,0.0021000000,14.000,7678.87,1325.70,15.3560
1939,2,0.0437000000,0.0137000000,13.900,7957.39,1334.25,16.0535
1939,3,-0.1324000000,0.0099000000,13.900,6904.14,1347.49,13.9423
1939,4,0.0055000000,0.0154000000,13.800,6892.28,1358.40,13.9671
1939,5,0.0663000000,0.0142000000,13.800,7349.44,1377.74,14.9801
1939,6,-0.0603000000,-0.0009000000,13.800,6906.59,1376.57,14.0894
1939,7,0.1133000000,0.0036000000,13.800,7689.44,1381.46,15.7017
1939,8,-0.0672000000,-0.0095000000,13.800,7172.33,1368.28,14.6535
1939,9,0.1437000000,-0.0588000000,14.100,8381.49,1315.84,16.7784
1939,10,-0.0035000000,0.0299000000,14.000,8293.09,1345.51,16.7348
1939,11,-0.0450000000,0.0118000000,14.000,7919.57,1361.33,15.9887
1939,12,0.0280000000,0.0108000000,14.000,8141.08,1376.01,16.6255
1940,1,-0.0241000000,0.0082000000,13.900,7888.07,1377.44,16.0494
1940,2,0.0034000000,-0.0061000000,14.000,7971.88,1378.89,16.0947
1940,3,0.0147000000,0.0107000000,14.000,8089.13,1393.68,16.2616
1940,4,-0.0007000000,-0.0034000000,14.000,8083.29,1388.96,16.2661
1940,5,-0.2352000000,-0.0146000000,14.000,6181.88,1368.71,12.3874
1940,6,0.0756000000,0.0081000000,14.100,6696.79,1389.60,13.1265
1940,7,0.0433000000,0.0153000000,14.000,6936.92,1400.83,13.7710
1940,8,0.0311000000,0.0036000000,14.000,7152.82,1405.91,14.1234
1940,9,0.0160000000,0.0089000000,14.000,7267.50,1418.41,14.2650
1940,10,0.0442000000,0.0071000000,14.000,7588.71,1428.44,14.7998
1940,11,-0.0370000000,0.0159000000,14.000,7307.86,1451.14,14.1529
1940,12,-0.0054000000,-0.0011000000,14.100,7320.25,1459.86,13.9735
1941,1,-0.0423000000,0.0016000000,14.100,7010.94,1462.15,13.2789
1941,2,-0.0094000000,-0.0062000000,14.100,6945.15,1453.06,13.0482
1941,3,0.0024000000,0.0073000000,14.200,7011.28,1474.07,12.9716
1941,4,-0.0653000000,0.0019000000,14.300,6599.74,1487.24,12.0166
1941,5,0.0019000000,-0.0062000000,14.400,6658.29,1488.42,11.9288
1941,6,0.0384000000,-0.0099000000,14.700,7058.23,1504.32,12.2751
1941,7,0.0609000000,0.0124000000,14.700,7488.12,1523.02,12.9070
1941,8,-0.0162000000,-0.0181000000,14.900,7466.70,1515.78,12.6219
1941,9,-0.0173000000,-0.0126000000,15.100,7435.91,1516.80,12.2336
1941,10,-0.0744000000,-0.0071000000,15.300,6974.15,1526.00,11.1995
1941,11,-0.0424000000,-0.0085000000,15.400,6721.98,1522.88,10.5600
1941,12,-0.0453000000,-0.0217000000,15.500,6458.86,1499.57,10.0062
1942,1,0.0074000000,-0.0102000000,15.700,6590.62,1503.50,9.9659
1942,2,-0.0315000000,-0.0108000000,15.800,6423.86,1496.70,9.5460
1942,3,-0.0660000000,-0.0037000000,16.000,6075.53,1510.10,8.8163
1942,4,-0.0428000000,-0.0098000000,16.100,5851.80,1504.60,8.3481
1942,5,0.0580000000,-0.0079000000,16.300,6268.15,1511.29,8.7850
1942,6,0.0252000000,0.0008000000,16.300,6425.81,1512.56,8.8734
1942,7,0.0312000000,-0.0070000000,16.400,6667.08,1511.14,9.0658
1942,8,0.0069000000,-0.0043000000,16.500,6754.04,1513.81,9.0443
1942,9,0.0327000000,0.0009000000,16.500,6974.76,1515.13,9.2556
1942,10,0.0571000000,-0.0093000000,16.700,7462.71,1519.17,9.7022
1942,11,-0.0145000000,-0.0060000000,16.800,7398.67,1519.14,9.4777
1942,12,0.0507000000,-0.0015000000,16.900,7820.11,1525.93,9.8701
1943,1,0.0767000000,0.0053000000,16.900,8419.79,1534.09,10.5831
1943,2,0.0553000000,0.0008000000,16.900,8885.52,1535.36,10.9394
1943,3,0.0388000000,-0.0175000000,17.200,9393.71,1535.28,11.3504
1943,4,-0.0064000000,-0.0080000000,17.400,9441.70,1540.71,11.1840
1943,5,0.0431000000,0.0005000000,17.500,9905.35,1550.29,11.6393
1943,6,0.0239000000,0.0026000000,17.500,10141.90,1554.30,11.7547
1943,7,-0.0447000000,0.0056000000,17.400,9632.77,1554.14,11.1355
1943,8,0.0204000000,0.0057000000,17.300,9772.94,1554.00,11.2678
1943,9,0.0221000000,-0.0040000000,17.400,10046.27,1556.67,11.4214
1943,10,-0.0090000000,-0.0001000000,17.400,9955.51,1556.56,11.2250
1943,11,-0.0712000000,-0.0009000000,17.400,9246.32,1555.09,10.3402
1943,12,0.0636000000,0.0009000000,17.400,9834.38,1556.43,10.9151
1944,1,0.0198000000,0.0018000000,17.400,10029.59,1559.18,11.0524
1944,2,0.0018000000,0.0054000000,17.400,10047.97,1567.52,10.9944
1944,3,0.0213000000,0.0017000000,17.400,10261.92,1570.24,11.1505
1944,4,-0.0138000000,-0.0049000000,17.500,10178.70,1571.56,11.0027
1944,5,0.0449000000,0.0017000000,17.500,10635.32,1574.29,11.3332
1944,6,0.0493000000,-0.0048000000,17.600,11223.03,1575.63,11.8150
1944,7,-0.0222000000,-0.0039000000,17.700,11035.73,1578.39,11.4769
1944,8,0.0128000000,0.0044000000,17.700,11177.53,1585.39,11.5507
1944,9,0.0010000000,0.0008000000,17.700,11189.17,1586.71,11.4904
1944,10,0.0042000000,0.0008000000,17.700,11235.89,1588.04,11.4665
1944,11,0.0081000000,0.0017000000,17.700,11326.75,1590.80,11.4874
1944,12,0.0334000000,-0.0048000000,17.800,11771.12,1592.15,11.8430
1945,1,0.0184000000,0.0144000000,17.800,11987.59,1615.02,11.9427
1945,2,0.0656000000,0.0070000000,17.800,12774.50,1626.36,12.6605
1945,3,-0.0424000000,0.0061000000,17.800,12233.34,1636.25,12.0668
1945,4,0.0919000000,0.0124000000,17.800,13358.17,1656.48,13.1272
1945,5,0.0094000000,-0.0042000000,17.900,13559.95,1658.87,13.2037
1945,6,-0.0108000000,-0.0052000000,18.100,13563.65,1668.73,13.0171
1945,7,-0.0164000000,-0.0013000000,18.100,13341.50,1666.57,12.7626
1945,8,0.0617000000,0.0032000000,18.100,14165.16,1671.94,13.5076
1945,9,0.0455000000,0.0041000000,18.100,14808.98,1678.81,14.2251
1945,10,0.0337000000,0.0068000000,18.100,15308.37,1690.21,14.5053
1945,11,0.0357000000,0.0058000000,18.100,15855.43,1700.08,14.9784
1945,12,0.0075000000,-0.0149000000,18.200,16062.94,1684.04,15.0463
1946,1,0.0730000000,0.0068000000,18.200,17234.94,1695.48,16.1000
1946,2,-0.0613000000,0.0087000000,18.100,16090.34,1700.81,15.0726
1946,3,0.0381000000,-0.0078000000,18.300,16888.01,1706.13,15.5925
1946,4,0.0351000000,-0.0174000000,18.400,17576.04,1685.52,16.1268
1946,5,0.0199000000,-0.0049000000,18.500,18022.69,1686.42,16.4248
1946,6,-0.0465000000,-0.0066000000,18.700,17371.20,1693.40,15.7392
1946,7,-0.0767000000,-0.0576000000,19.800,16982.09,1689.73,14.4356
1946,8,-0.0882000000,-0.0236000000,20.200,15797.90,1683.11,12.2696
1946,9,-0.1068000000,-0.0127000000,20.400,14251.10,1678.10,11.7410
1946,10,-0.0228000000,-0.0160000000,20.800,14199.52,1683.70,11.4640
1946,11,-0.0312000000,-0.0290000000,21.300,14087.43,1674.23,11.0968
1946,12,0.0372000000,0.0003000000,21.500,14748.93,1690.46,11.5023
1947,1,0.0279000000,0.0060000000,21.480,15146.62,1699.11,11.8158
1947,2,-0.0169000000,-0.0032000000,21.620,14987.12,1704.68,11.6049
1947,3,-0.0296000000,-0.0158000000,22.000,14799.05,1707.18,11.2491
1947,4,-0.0348000000,-0.0003000000,22.000,14283.61,1706.62,10.8405
1947,5,-0.0026000000,0.0047000000,21.950,14214.01,1710.68,10.6766
1947,6,0.0510000000,-0.0080000000,22.080,15027.99,1707.08,11.3224
1947,7,0.0337000000,-0.0044000000,22.230,15640.44,1711.19,11.6813
1947,8,-0.0320000000,-0.0034000000,22.400,15256.03,1718.37,11.3295
1947,9,-0.0288000000,-0.0222000000,22.840,15108.22,1713.21,10.9342
1947,10,0.0232000000,-0.0104000000,22.910,15505.86,1700.52,11.1614
1947,11,-0.0304000000,-0.0138000000,23.060,15133.13,1688.07,10.8458
1947,12,0.0103000000,-0.0273000000,23.410,15521.78,1666.93,10.8699
1948,1,-0.0459000000,-0.0096000000,23.680,14980.44,1669.95,10.3353
1948,2,-0.0419000000,0.0040000000,23.670,14346.62,1675.98,9.9144
1948,3,0.0893000000,0.0099000000,23.500,15515.92,1680.49,10.6944
1948,4,0.0176000000,-0.0108000000,23.820,16003.58,1685.01,10.8268
1948,5,0.0741000000,0.0019000000,24.010,17326.87,1701.63,11.5985
1948,6,0.0022000000,-0.0130000000,24.150,17465.80,1689.39,11.5143
1948,7,-0.0595000000,-0.0102000000,24.400,16595.87,1689.40,10.7546
1948,8,0.0113000000,-0.0012000000,24.430,16803.82,1689.43,10.7766
1948,9,-0.0226000000,0.0074000000,24.360,16376.56,1697.05,10.4344
1948,10,0.0747000000,0.0003000000,24.310,17563.48,1694.05,11.2090
1948,11,-0.0979000000,0.0126000000,24.160,15746.38,1704.75,9.9018
1948,12,0.0407000000,0.0091000000,24.050,16313.24,1712.38,10.1889
1949,1,0.0087000000,0.0079000000,24.010,16427.98,1723.08,10.1552
1949,2,-0.0303000000,0.0068000000,23.910,15863.87,1727.60,9.7289
1949,3,0.0357000000,0.0053000000,23.910,16430.76,1736.76,9.9577
1949,4,-0.0157000000,0.0022000000,23.920,16180.03,1741.24,9.6836
1949,5,-0.0314000000,0.0030000000,23.910,15665.33,1745.71,9.2665
1949,6,0.0029000000,0.0084000000,23.920,15717.46,1761.18,9.1828
1949,7,0.0792000000,0.0136000000,23.700,16806.50,1768.74,9.8453
1949,8,0.0175000000,0.0079000000,23.700,17100.15,1782.66,9.8541
1949,9,0.0267000000,-0.0033000000,23.750,17593.53,1780.58,10.0054
1949,10,0.0392000000,0.0049000000,23.670,18221.12,1783.32,10.2797
1949,11,0.0058000000,0.0003000000,23.700,18349.38,1786.07,10.2264
1949,12,0.0536000000,0.0099000000,23.610,19260.20,1796.85,10.6650
1950,1,0.0275000000,-0.0032000000,23.510,19705.47,1783.51,10.8495
1950,2,0.0114000000,-0.0044000000,23.610,20014.56,1783.14,10.8672
1950,3,0.0084000000,-0.0015000000,23.640,20209.29,1782.80,10.8556
1950,4,0.0505000000,-0.0033000000,23.650,21237.86,1777.71,11.3931
1950,5,0.0396000000,-0.0043000000,23.770,22189.86,1779.07,11.6399
1950,6,-0.0571000000,-0.0083000000,23.880,21020.05,1772.51,10.8720
1950,7,0.0067000000,-0.0062000000,24.070,21330.07,1775.55,10.8344
1950,8,0.0331000000,-0.0037000000,24.200,22156.04,1778.60,11.0823
1950,9,0.0558000000,-0.0076000000,24.340,23527.72,1775.30,11.7302
1950,10,0.0038000000,-0.0101000000,24.500,23772.74,1768.90,11.5108
1950,11,0.0012000000,-0.0049000000,24.600,23897.41,1767.35,11.4026
1950,12,0.0364000000,-0.0125000000,24.980,25149.80,1772.15,11.9000
1951,1,0.0506000000,-0.0096000000,25.380,26846.23,1783.31,12.1574
1951,2,-0.0053000000,-0.0209000000,25.830,27176.69,1776.94,11.9702
1951,3,-0.0144000000,-0.0134000000,25.880,26835.88,1756.54,11.6799
1951,4,0.0526000000,-0.0085000000,25.920,28290.42,1744.36,12.1734
1951,5,-0.0374000000,-0.0086000000,25.990,27306.64,1733.97,11.6033
1951,6,-0.0177000000,0.0035000000,25.930,26760.96,1736.09,11.3619
1951,7,0.0756000000,0.0118000000,25.910,28761.32,1755.30,12.0282
1951,8,0.0518000000,0.0139000000,25.860,30191.47,1776.18,12.4875
1951,9,-0.0065000000,-0.0169000000,26.030,30191.47,1757.59,12.4752
1951,10,-0.0136000000,-0.0056000000,26.160,29928.71,1756.51,12.1083
1951,11,-0.0036000000,-0.0075000000,26.320,30003.67,1753.93,11.9785
1951,12,0.0381000000,-0.0009000000,26.470,31324.80,1762.33,12.3490
1952,1,0.0216000000,0.0028000000,26.450,31977.55,1766.02,12.5294
1952,2,-0.0302000000,-0.0008000000,26.410,30966.15,1761.92,12.0619
1952,3,0.0535000000,0.0028000000,26.390,32598.52,1765.60,12.6128
1952,4,-0.0405000000,0.0091000000,26.460,31362.58,1786.33,12.0046
1952,5,0.0275000000,0.0051000000,26.470,32236.28,1796.15,12.2097
1952,6,0.0489000000,-0.0038000000,26.530,33889.98,1793.39,12.7320
1952,7,0.0170000000,-0.0088000000,26.680,34659.69,1787.58,12.8459
1952,8,-0.0100000000,-0.0062000000,26.690,34326.57,1777.24,12.6724
1952,9,-0.0126000000,-0.0052000000,26.630,33819.25,1764.02,12.3539
1952,10,0.0015000000,0.0122000000,26.690,33945.31,1789.60,12.2697
1952,11,0.0516000000,0.0030000000,26.690,35695.51,1794.91,12.8057
1952,12,0.0391000000,-0.0004000000,26.710,37120.23,1795.52,13.1982
1953,1,-0.0001000000,-0.0048000000,26.640,37020.27,1782.13,13.1570
1953,2,-0.0118000000,-0.0020000000,26.590,36513.08,1775.19,12.8527
1953,3,-0.0207000000,-0.0045000000,26.630,35809.32,1769.93,12.4776
1953,4,-0.0241000000,-0.0060000000,26.690,35024.11,1763.25,12.0862
1953,5,0.0016000000,-0.0170000000,26.700,35093.04,1734.01,11.8076
1953,6,-0.0142000000,-0.0053000000,26.770,34686.10,1729.41,11.7326
1953,7,0.0297000000,0.0176000000,26.790,35742.55,1761.14,11.9800
1953,8,-0.0553000000,-0.0015000000,26.850,33840.81,1762.39,11.2245
1953,9,0.0046000000,0.0079000000,26.890,34048.72,1779.02,11.1841
1953,10,0.0541000000,0.0186000000,26.950,35970.23,1816.11,11.7440
1953,11,0.0174000000,0.0042000000,26.850,36460.96,1816.98,11.7917
1953,12,0.0061000000,0.0094000000,26.870,36712.38,1835.35,11.7600
1954,1,0.0535000000,0.0092000000,26.940,38775.70,1857.03,12.2362
1954,2,0.0057000000,0.0011000000,26.990,39070.80,1862.49,12.2840
1954,3,0.0368000000,0.0131000000,26.930,40420.24,1882.68,12.5815
1954,4,0.0563000000,0.0116000000,26.860,42586.30,1899.62,13.1754
1954,5,0.0346000000,-0.0077000000,26.930,44172.67,1889.99,13.5132
1954,6,0.0046000000,0.0007000000,26.940,44393.23,1892.08,13.4564
1954,7,0.0643000000,0.0120000000,26.860,47105.64,1909.12,14.2527
1954,8,-0.0295000000,-0.0029000000,26.850,45697.31,1902.78,13.6595
1954,9,0.0889000000,0.0017000000,26.810,49684.42,1903.20,14.7468
1954,10,-0.0122000000,0.0010000000,26.720,48914.81,1898.67,14.4885
1954,11,0.0823000000,-0.0046000000,26.780,53059.63,1894.24,15.4935
1954,12,0.0549000000,-0.0002000000,26.770,55951.04,1893.19,16.2055
1955,1,0.0215000000,-0.0066000000,26.770,57151.37,1880.70,16.4138
1955,2,0.0055000000,-0.0032000000,26.820,57570.95,1878.24,16.3547
1955,3,-0.0001000000,0.0016000000,26.790,57498.77,1879.12,16.2048
1955,4,0.0410000000,-0.0047000000,26.790,59854.16,1870.24,16.7578
1955,5,0.0029000000,0.0022000000,26.770,59981.54,1872.90,16.6165
1955,6,0.0882000000,0.0028000000,26.710,65125.23,1873.95,17.9160
1955,7,0.0623000000,-0.0099000000,26.760,69310.75,1858.82,18.5926
1955,8,-0.0032000000,-0.0022000000,26.720,68984.32,1852.04,18.6067
1955,9,0.0096000000,-0.0024000000,26.850,69984.22,1856.62,18.5998
1955,10,-0.0263000000,0.0115000000,26.820,68064.23,1875.80,17.9280
1955,11,0.0758000000,-0.0007000000,26.880,73385.17,1878.67,19.0894
1955,12,0.0024000000,-0.0033000000,26.870,73535.76,1871.80,18.8102
1956,1,-0.0317000000,0.0040000000,26.830,71101.26,1876.42,18.1406
1956,2,0.0366000000,0.0064000000,26.860,73787.11,1890.59,18.6040
1956,3,0.0714000000,-0.0089000000,26.890,79146.13,1875.80,19.8045
1956,4,-0.0005000000,-0.0176000000,26.930,79226.44,1845.62,19.4888
1956,5,-0.0662000000,0.0083000000,27.030,74254.75,1867.87,17.9972
1956,6,0.0380000000,0.0041000000,27.150,77418.25,1883.82,18.4580
1956,7,0.0493000000,-0.0119000000,27.290,81656.45,1870.96,19.1763
1956,8,-0.0359000000,-0.0167000000,27.310,78786.66,1841.15,18.2924
1956,9,-0.0435000000,-0.0029000000,27.350,75469.34,1838.47,17.0581
1956,10,0.0026000000,0.0004000000,27.510,76107.16,1849.89,17.1689
1956,11,-0.0079000000,-0.0099000000,27.510,75508.44,1831.66,16.8646
1956,12,0.0339000000,-0.0098000000,27.630,78408.96,1821.55,17.2689
1957,1,-0.0401000000,0.0015000000,27.670,75371.77,1827.00,16.4197
1957,2,-0.0340000000,0.0082000000,27.800,73149.36,1850.62,15.7156
1957,3,0.0208000000,-0.0052000000,27.860,74830.29,1845.01,15.9111
1957,4,0.0376000000,-0.0055000000,27.930,77839.93,1839.53,16.3585
1957,5,0.0375000000,-0.0095000000,28.000,80961.47,1826.61,16.8341
1957,6,-0.0021000000,-0.0173000000,28.110,81105.00,1802.03,16.6869
1957,7,0.0116000000,-0.0104000000,28.190,82280.44,1788.45,16.7301
1957,8,-0.0561000000,0.0001000000,28.280,77912.39,1794.31,15.7454
1957,9,-0.0600000000,0.0027000000,28.320,73340.86,1801.67,14.6131
1957,10,-0.0285000000,-0.0009000000,28.320,71247.45,1800.12,14.0820
1957,11,0.0165000000,0.0210000000,28.410,72651.49,1843.73,14.0797
1957,12,-0.0399000000,0.0443000000,28.470,69898.84,1929.39,13.5292
1958,1,0.0402000000,0.0067000000,28.640,73145.30,1953.99,13.9684
1958,2,-0.0191000000,0.0038000000,28.700,71895.28,1965.57,13.6022
1958,3,0.0284000000,0.0025000000,28.870,74372.80,1982.12,13.8936
1958,4,0.0327000000,0.0085000000,28.940,76994.53,2003.72,14.2604
1958,5,0.0183000000,-0.0009000000,28.940,78401.89,2001.82,14.5090
1958,6,0.0304000000,-0.0007000000,28.910,80702.93,1998.33,14.7959
1958,7,0.0470000000,-0.0159000000,28.890,84438.96,1965.21,15.4148
1958,8,0.0132000000,-0.0269000000,28.940,85698.74,1915.56,15.6255
1958,9,0.0525000000,-0.0141000000,28.910,90103.64,1886.55,16.2897
1958,10,0.0283000000,-0.0002000000,28.910,92652.07,1886.22,16.6838
1958,11,0.0238000000,0.0068000000,28.950,94990.72,1901.60,17.0867
1958,12,0.0541000000,-0.0075000000,28.970,100196.11,1888.71,17.8804
1959,1,0.0051000000,0.0018000000,29.010,100844.59,1894.79,17.8495
1959,2,0.0028000000,0.0086000000,29.000,101094.42,1910.39,18.0160
1959,3,0.0042000000,0.0019000000,28.970,101418.04,1912.04,17.9318
1959,4,0.0411000000,-0.0075000000,28.980,105624.14,1898.34,18.6094
1959,5,0.0194000000,-0.0139000000,29.040,107896.82,1875.89,18.8903
1959,6,-0.0034000000,-0.0012000000,29.110,107784.83,1878.08,18.7735
1959,7,0.0360000000,-0.0026000000,29.150,111823.35,1875.79,19.3770
1959,8,-0.0136000000,0.0002000000,29.180,110420.68,1878.13,19.0425
1959,9,-0.0454000000,-0.0186000000,29.250,105660.61,1847.62,18.1071
1959,10,0.0105000000,0.0126000000,29.350,107132.63,1877.28,18.1901
1959,11,0.0159000000,0.0038000000,29.350,108832.18,1884.36,18.4423
1959,12,0.0281000000,-0.0110000000,29.410,112123.89,1867.36,18.8881
1960,1,-0.0675000000,0.0029000000,29.370,104413.82,1870.16,17.6495
1960,2,0.0107000000,0.0212000000,29.410,105675.22,1912.47,17.6540
1960,3,-0.0110000000,0.0233000000,29.410,104511.26,1957.06,17.3878
1960,4,-0.0189000000,-0.0033000000,29.540,102986.57,1959.25,16.9132
1960,5,0.0288000000,-0.0031000000,29.570,106059.64,1955.19,17.4124
1960,6,0.0211000000,0.0186000000,29.610,108439.37,1994.17,17.7185
1960,7,-0.0199000000,0.0260000000,29.550,106062.48,2041.95,17.3159
1960,8,0.0270000000,0.0094000000,29.610,109143.16,2065.27,17.7225
1960,9,-0.0575000000,0.0032000000,29.610,102862.72,2071.81,16.6517
1960,10,-0.0041000000,-0.0088000000,29.750,102924.13,2063.25,16.5348
1960,11,0.0423000000,-0.0010000000,29.780,107382.03,2063.24,17.1869
1960,12,0.0481000000,0.0096000000,29.810,112665.49,2085.16,17.8026
1961,1,0.0649000000,0.0022000000,29.840,120094.43,2091.83,19.0912
1961,2,0.0295000000,0.0081000000,29.840,123635.78,2108.77,19.6105
1961,3,0.0281000000,0.0064000000,29.840,127107.81,2122.29,20.2846
1961,4,0.0073000000,0.0009000000,29.810,127912.03,2122.00,20.1809
1961,5,0.0206000000,0.0079000000,29.840,130676.33,2140.83,20.5982
1961,6,-0.0263000000,-0.0107000000,29.840,127243.77,2118.01,20.0130
1961,7,0.0324000000,-0.0027000000,29.920,131718.58,2117.98,20.6163
1961,8,0.0214000000,-0.0071000000,29.940,134625.56,2104.36,21.0081
1961,9,-0.0186000000,0.0069000000,29.980,132298.71,2121.72,20.5764
1961,10,0.0308000000,0.0082000000,29.980,136379.13,2139.13,21.1378
1961,11,0.0418000000,0.0016000000,29.980,142079.54,2142.64,21.9556
1961,12,0.0046000000,-0.0074000000,30.010,142872.70,2128.90,21.8041
1962,1,-0.0365000000,-0.0009000000,30.040,137800.38,2129.21,21.1087
1962,2,0.0164000000,0.0092000000,30.110,140383.11,2153.83,21.3752
1962,3,-0.0054000000,0.0128000000,30.170,139901.15,2185.66,21.1228
1962,4,-0.0607000000,0.0019000000,30.210,131577.08,2192.69,19.8074
1962,5,-0.0843000000,-0.0010000000,30.240,120608.50,2192.62,18.0549
1962,6,-0.0780000000,-0.0039000000,30.210,111085.12,2182.00,16.8986
1962,7,0.0664000000,-0.0002000000,30.220,118497.36,2182.20,17.5741
1962,8,0.0162000000,0.0079000000,30.280,120661.40,2203.77,17.7702
1962,9,-0.0497000000,0.0003000000,30.420,115198.78,2214.63,16.5674
