DD-MM-YYYY,value
01-08-1898,6.660193388
01-09-1898,6.660193388
01-10-1898,6.660193388
01-11-1898,6.660193388
01-12-1898,6.755342479
01-01-1899,6.755342479
01-02-1899,6.945632562
01-03-1899,6.945632562
01-04-1899,7.040773554
01-05-1899,7.040773554
01-06-1899,7.135922645
01-07-1899,7.231071736
01-08-1899,7.326212727
01-09-1899,7.611651901
01-10-1899,7.706792893
01-11-1899,7.801941983
01-12-1899,7.897091074
01-01-1900,7.897091074
01-02-1900,7.992232066
01-03-1900,7.992232066
01-04-1900,7.992232066
01-05-1900,7.801941983
01-06-1900,7.706792893
01-07-1900,7.801941983
01-08-1900,7.706792893
01-09-1900,7.801941983
01-10-1900,7.706792893
01-11-1900,7.706792893
01-12-1900,7.611651901
01-01-1901,7.706792893
01-02-1901,7.611651901
01-03-1901,7.611651901
01-04-1901,7.51650281
01-05-1901,7.51650281
01-06-1901,7.51650281
01-07-1901,7.611651901
01-08-1901,7.706792893
01-09-1901,7.801941983
01-10-1901,7.801941983
01-11-1901,7.897091074
01-12-1901,7.992232066
01-01-1902,7.897091074
01-02-1902,7.897091074
01-03-1902,7.897091074
01-04-1902,7.992232066
01-05-1902,8.087381157
01-06-1902,8.18251405
01-07-1902,8.18251405
01-08-1902,8.087381157
01-09-1902,8.18251405
01-10-1902,8.753424793
01-11-1902,8.467928926
01-12-1902,8.563094215
01-01-1903,8.658259504
01-02-1903,8.658259504
01-03-1903,8.372844628
01-04-1903,8.372844628
01-05-1903,8.18251405
01-06-1903,8.18251405
01-07-1903,8.18251405
01-08-1903,8.18251405
01-09-1903,8.277679339
01-10-1903,8.18251405
01-11-1903,8.087381157
01-12-1903,8.087381157
01-01-1904,8.277679339
01-02-1904,8.467928926
01-03-1904,8.372844628
01-04-1904,8.277679339
01-05-1904,8.087381157
01-06-1904,8.087381157
01-07-1904,8.087381157
01-08-1904,8.18251405
01-09-1904,8.277679339
01-10-1904,8.277679339
01-11-1904,8.467928926
01-12-1904,8.467928926
01-01-1905,8.467928926
01-02-1905,8.467928926
01-03-1905,8.372844628
01-04-1905,8.372844628
01-05-1905,8.277679339
01-06-1905,8.277679339
01-07-1905,8.277679339
01-08-1905,8.372844628
01-09-1905,8.277679339
01-10-1905,8.277679339
01-11-1905,8.372844628
01-12-1905,8.467928926
01-01-1906,8.467928926
01-02-1906,8.467928926
01-03-1906,8.467928926
01-04-1906,8.467928926
01-05-1906,8.563094215
01-06-1906,8.563094215
01-07-1906,8.277679339
01-08-1906,8.467928926
01-09-1906,8.563094215
01-10-1906,8.753424793
01-11-1906,8.848509091
01-12-1906,8.94367438
01-01-1907,8.848509091
01-02-1907,9.038839669
01-03-1907,8.94367438
01-04-1907,8.94367438
01-05-1907,9.134004959
01-06-1907,9.229089256
01-07-1907,9.229089256
01-08-1907,9.229089256
01-09-1907,9.229089256
01-10-1907,9.324254545
01-11-1907,8.94367438
01-12-1907,8.753424793
01-01-1908,8.658259504
01-02-1908,8.563094215
01-03-1908,8.563094215
01-04-1908,8.658259504
01-05-1908,8.658259504
01-06-1908,8.658259504
01-07-1908,8.753424793
01-08-1908,8.753424793
01-09-1908,8.753424793
01-10-1908,8.848509091
01-11-1908,8.94367438
01-12-1908,9.038839669
01-01-1909,8.94367438
01-02-1909,9.038839669
01-03-1909,9.038839669
01-04-1909,9.229089256
01-05-1909,9.324254545
01-06-1909,9.419419835
01-07-1909,9.419419835
01-08-1909,9.514585124
01-09-1909,9.609669421
01-10-1909,9.8
01-11-1909,9.895165289
01-12-1909,9.990330579
01-01-1910,9.895165289
01-02-1910,9.895165289
01-03-1910,10.08541488
01-04-1910,10.18058017
01-05-1910,9.990330579
01-06-1910,9.895165289
01-07-1910,9.895165289
01-08-1910,9.8
01-09-1910,9.704834711
01-10-1910,9.419419835
01-11-1910,9.229089256
01-12-1910,9.229089256
01-01-1911,9.229089256
01-02-1911,8.94367438
01-03-1911,9.038839669
01-04-1911,8.753424793
01-05-1911,8.753424793
01-06-1911,8.753424793
01-07-1911,8.848509091
01-08-1911,9.134004959
01-09-1911,9.229089256
01-10-1911,9.229089256
01-11-1911,9.134004959
01-12-1911,9.038839669
01-01-1912,9.134004959
01-02-1912,9.229089256
01-03-1912,9.419419835
01-04-1912,9.704834711
01-05-1912,9.704834711
01-06-1912,9.609669421
01-07-1912,9.609669421
01-08-1912,9.704834711
01-09-1912,9.8
01-10-1912,9.8
01-11-1912,9.8
01-12-1912,9.704834711
01-01-1913,9.8
01-02-1913,9.8
01-03-1913,9.8
01-04-1913,9.8
01-05-1913,9.7
01-06-1913,9.8
01-07-1913,9.9
01-08-1913,9.9
01-09-1913,10.0
01-10-1913,10.0
01-11-1913,10.1
01-12-1913,10.0
01-01-1914,10.0
01-02-1914,9.9
01-03-1914,9.9
01-04-1914,9.8
01-05-1914,9.9
01-06-1914,9.9
01-07-1914,10.0
01-08-1914,10.2
01-09-1914,10.2
01-10-1914,10.1
01-11-1914,10.2
01-12-1914,10.1
01-01-1915,10.1
01-02-1915,10.0
01-03-1915,9.9
01-04-1915,10.0
01-05-1915,10.1
01-06-1915,10.1
01-07-1915,10.1
01-08-1915,10.1
01-09-1915,10.1
01-10-1915,10.2
01-11-1915,10.3
01-12-1915,10.3
01-01-1916,10.4
01-02-1916,10.4
01-03-1916,10.5
01-04-1916,10.6
01-05-1916,10.7
01-06-1916,10.8
01-07-1916,10.8
01-08-1916,10.9
01-09-1916,11.1
01-10-1916,11.3
01-11-1916,11.5
01-12-1916,11.6
01-01-1917,11.7
01-02-1917,12.0
01-03-1917,12.0
01-04-1917,12.6
01-05-1917,12.8
01-06-1917,13.0
01-07-1917,12.8
01-08-1917,13.0
01-09-1917,13.3
01-10-1917,13.5
01-11-1917,13.5
01-12-1917,13.7
01-01-1918,14.0
01-02-1918,14.1
01-03-1918,14.0
01-04-1918,14.2
01-05-1918,14.5
01-06-1918,14.7
01-07-1918,15.1
01-08-1918,15.4
01-09-1918,15.7
01-10-1918,16.0
01-11-1918,16.3
01-12-1918,16.5
01-01-1919,16.5
01-02-1919,16.2
01-03-1919,16.4
01-04-1919,16.7
01-05-1919,16.9
01-06-1919,16.9
01-07-1919,17.4
01-08-1919,17.7
01-09-1919,17.8
01-10-1919,18.1
01-11-1919,18.5
01-12-1919,18.9
01-01-1920,19.3
01-02-1920,19.5
01-03-1920,19.7
01-04-1920,20.3
01-05-1920,20.6
01-06-1920,20.9
01-07-1920,20.8
01-08-1920,20.3
01-09-1920,20.0
01-10-1920,19.9
01-11-1920,19.8
01-12-1920,19.4
01-01-1921,19.0
01-02-1921,18.4
01-03-1921,18.3
01-04-1921,18.1
01-05-1921,17.7
01-06-1921,17.6
01-07-1921,17.7
01-08-1921,17.7
01-09-1921,17.5
01-10-1921,17.5
01-11-1921,17.4
01-12-1921,17.3
01-01-1922,16.9
01-02-1922,16.9
01-03-1922,16.7
01-04-1922,16.7
01-05-1922,16.7
01-06-1922,16.7
01-07-1922,16.8
01-08-1922,16.6
01-09-1922,16.6
01-10-1922,16.7
01-11-1922,16.8
01-12-1922,16.9
01-01-1923,16.8
01-02-1923,16.8
01-03-1923,16.8
01-04-1923,16.9
01-05-1923,16.9
01-06-1923,17.0
01-07-1923,17.2
01-08-1923,17.1
01-09-1923,17.2
01-10-1923,17.3
01-11-1923,17.3
01-12-1923,17.3
01-01-1924,17.3
01-02-1924,17.2
01-03-1924,17.1
01-04-1924,17.0
01-05-1924,17.0
01-06-1924,17.0
01-07-1924,17.1
01-08-1924,17.0
01-09-1924,17.1
01-10-1924,17.2
01-11-1924,17.2
01-12-1924,17.3
01-01-1925,17.3
01-02-1925,17.2
01-03-1925,17.3
01-04-1925,17.2
01-05-1925,17.3
01-06-1925,17.5
01-07-1925,17.7
01-08-1925,17.7
01-09-1925,17.7
01-10-1925,17.7
01-11-1925,18.0
01-12-1925,17.9
01-01-1926,17.9
01-02-1926,17.9
01-03-1926,17.8
01-04-1926,17.9
01-05-1926,17.8
01-06-1926,17.7
01-07-1926,17.5
01-08-1926,17.4
01-09-1926,17.5
01-10-1926,17.6
01-11-1926,17.7
01-12-1926,17.7
01-01-1927,17.5
01-02-1927,17.4
01-03-1927,17.3
01-04-1927,17.3
01-05-1927,17.4
01-06-1927,17.6
01-07-1927,17.3
01-08-1927,17.2
01-09-1927,17.3
01-10-1927,17.4
01-11-1927,17.3
01-12-1927,17.3
01-01-1928,17.3
01-02-1928,17.1
01-03-1928,17.1
01-04-1928,17.1
01-05-1928,17.2
01-06-1928,17.1
01-07-1928,17.1
01-08-1928,17.1
01-09-1928,17.3
01-10-1928,17.2
01-11-1928,17.2
01-12-1928,17.1
01-01-1929,17.1
01-02-1929,17.1
01-03-1929,17.0
01-04-1929,16.9
01-05-1929,17.0
01-06-1929,17.1
01-07-1929,17.3
01-08-1929,17.3
01-09-1929,17.3
01-10-1929,17.3
01-11-1929,17.3
01-12-1929,17.2
01-01-1930,17.1
01-02-1930,17.0
01-03-1930,16.9
01-04-1930,17.0
01-05-1930,16.9
01-06-1930,16.8
01-07-1930,16.6
01-08-1930,16.5
01-09-1930,16.6
01-10-1930,16.5
01-11-1930,16.4
01-12-1930,16.1
01-01-1931,15.9
01-02-1931,15.7
01-03-1931,15.6
01-04-1931,15.5
01-05-1931,15.3
01-06-1931,15.1
01-07-1931,15.1
01-08-1931,15.1
01-09-1931,15.0
01-10-1931,14.9
01-11-1931,14.7
01-12-1931,14.6
01-01-1932,14.3
01-02-1932,14.1
01-03-1932,14.0
01-04-1932,13.9
01-05-1932,13.7
01-06-1932,13.6
01-07-1932,13.6
01-08-1932,13.5
01-09-1932,13.4
01-10-1932,13.3
01-11-1932,13.2
01-12-1932,13.1
01-01-1933,12.9
01-02-1933,12.7
01-03-1933,12.6
01-04-1933,12.6
01-05-1933,12.6
01-06-1933,12.7
01-07-1933,13.1
01-08-1933,13.2
01-09-1933,13.2
01-10-1933,13.2
01-11-1933,13.2
01-12-1933,13.2
01-01-1934,13.2
01-02-1934,13.3
01-03-1934,13.3
01-04-1934,13.3
01-05-1934,13.3
01-06-1934,13.4
01-07-1934,13.4
01-08-1934,13.4
01-09-1934,13.6
01-10-1934,13.5
01-11-1934,13.5
01-12-1934,13.4
01-01-1935,13.6
01-02-1935,13.7
01-03-1935,13.7
01-04-1935,13.8
01-05-1935,13.8
01-06-1935,13.7
01-07-1935,13.7
01-08-1935,13.7
01-09-1935,13.7
01-10-1935,13.7
01-11-1935,13.8
01-12-1935,13.8
01-01-1936,13.8
01-02-1936,13.8
01-03-1936,13.7
01-04-1936,13.7
01-05-1936,13.7
01-06-1936,13.8
01-07-1936,13.9
01-08-1936,14.0
01-09-1936,14.0
01-10-1936,14.0
01-11-1936,14.0
01-12-1936,14.0
01-01-1937,14.1
01-02-1937,14.1
01-03-1937,14.2
01-04-1937,14.3
01-05-1937,14.4
01-06-1937,14.4
01-07-1937,14.5
01-08-1937,14.5
01-09-1937,14.6
01-10-1937,14.6
01-11-1937,14.5
01-12-1937,14.4
01-01-1938,14.2
01-02-1938,14.1
